2	tuttugu_tfhfn
2	tuttugu_tfhfo
2	tuttugu_tfhfþ
2	tuttugu_tfhfe
2	tuttugu_tfkfn
2	tuttugu_tfkfo
2	tuttugu_tfkfþ
2	tuttugu_tfkfe
2	tuttugu_tfvfn
2	tuttugu_tfvfo
2	tuttugu_tfvfþ
2	tuttugu_tfvfe
3	þrjátíu_tfhfn
3	þrjátíu_tfhfo
3	þrjátíu_tfhfþ
3	þrjátíu_tfhfe
3	þrjátíu_tfkfn
3	þrjátíu_tfkfo
3	þrjátíu_tfkfþ
3	þrjátíu_tfkfe
3	þrjátíu_tfvfn
3	þrjátíu_tfvfo
3	þrjátíu_tfvfþ
3	þrjátíu_tfvfe
4	fjörutíu_tfhfn
4	fjörutíu_tfhfo
4	fjörutíu_tfhfþ
4	fjörutíu_tfhfe
4	fjörutíu_tfkfn
4	fjörutíu_tfkfo
4	fjörutíu_tfkfþ
4	fjörutíu_tfkfe
4	fjörutíu_tfvfn
4	fjörutíu_tfvfo
4	fjörutíu_tfvfþ
4	fjörutíu_tfvfe
5	fimmtíu_tfhfn
5	fimmtíu_tfhfo
5	fimmtíu_tfhfþ
5	fimmtíu_tfhfe
5	fimmtíu_tfkfn
5	fimmtíu_tfkfo
5	fimmtíu_tfkfþ
5	fimmtíu_tfkfe
5	fimmtíu_tfvfn
5	fimmtíu_tfvfo
5	fimmtíu_tfvfþ
5	fimmtíu_tfvfe
6	sextíu_tfhfn
6	sextíu_tfhfo
6	sextíu_tfhfþ
6	sextíu_tfhfe
6	sextíu_tfkfn
6	sextíu_tfkfo
6	sextíu_tfkfþ
6	sextíu_tfkfe
6	sextíu_tfvfn
6	sextíu_tfvfo
6	sextíu_tfvfþ
6	sextíu_tfvfe
7	sjötíu_tfhfn
7	sjötíu_tfhfo
7	sjötíu_tfhfþ
7	sjötíu_tfhfe
7	sjötíu_tfkfn
7	sjötíu_tfkfo
7	sjötíu_tfkfþ
7	sjötíu_tfkfe
7	sjötíu_tfvfn
7	sjötíu_tfvfo
7	sjötíu_tfvfþ
7	sjötíu_tfvfe
8	áttatíu_tfhfn
8	áttatíu_tfhfo
8	áttatíu_tfhfþ
8	áttatíu_tfhfe
8	áttatíu_tfkfn
8	áttatíu_tfkfo
8	áttatíu_tfkfþ
8	áttatíu_tfkfe
8	áttatíu_tfvfn
8	áttatíu_tfvfo
8	áttatíu_tfvfþ
8	áttatíu_tfvfe
9	níutíu_tfhfn
9	níutíu_tfhfo
9	níutíu_tfhfþ
9	níutíu_tfhfe
9	níutíu_tfkfn
9	níutíu_tfkfo
9	níutíu_tfkfþ
9	níutíu_tfkfe
9	níutíu_tfvfn
9	níutíu_tfvfo
9	níutíu_tfvfþ
9	níutíu_tfvfe
